14.400 539.778 695.926 -1.711 4	210.223 0.918 2057.249 1261.273 -915.395 857.062 503.558 1554.608 
14.600 555.518 693.198 -1.768 3	1988.696 1348.403 -958.400 787.490 421.663 1559.129 
14.800 577.170 690.668 -1.826 3	1908.631 1441.098 -1001.139 710.867 332.041 1560.944 
15.000 595.788 684.176 -1.885 3	1817.221 1536.284 -1041.897 627.743 236.239 1558.533 
15.200 617.918 675.494 -1.953 3	1714.771 1631.267 -1079.213 538.724 135.689 1550.660 
15.400 639.804 671.442 -2.009 3	1626.391 1700.451 -1105.345 460.444 53.855 1535.737 
15.600 658.198 667.137 -2.055 3	1551.327 1750.002 -1123.554 391.690 -12.498 1516.659 
15.800 675.103 662.153 -2.096 4	1340.190 7.172 1462.418 1805.799 -1140.815 314.767 -87.704 1494.155 
16.000 690.412 650.675 -2.149 4	1338.829 61.721 1360.863 1864.362 -1155.440 230.895 -169.533 1467.012 
16.200 709.142 640.861 -2.233 4	1333.915 121.962 1247.787 1922.679 -1166.010 141.224 -256.021 1434.251 
16.400 724.740 626.823 -2.285 4	1324.735 186.564 1124.308 1978.164 -1171.359 46.866 -345.408 1395.126 
16.600 739.460 615.084 -2.344 3	1310.722 254.319 991.573 2028.620 -436.109 1349.117 
16.800 754.492 598.861 -2.413 3	1295.986 305.485 880.516 2059.733 -507.969 1303.355 
17.000 764.624 582.709 -2.447 3	1281.915 343.192 788.373 2077.094 -564.881 1259.350 
17.200 777.910 568.089 -2.495 3	1263.733 388.256 682.270 2094.685 -627.448 1208.887 
17.400 790.812 551.647 -2.552 3	1241.007 438.793 564.440 2109.798 -693.356 1151.701 
17.600 802.116 535.235 -2.603 3	1213.381 493.150 436.907 2120.138 -760.588 1087.662 
17.800 812.829 521.148 -2.677 3	1180.600 549.868 301.555 2123.806 -827.382 1016.783 
18.000 823.247 500.272 -2.730 3	1151.147 591.135 190.669 2116.743 -878.582 951.967 
18.200 830.141 483.987 -2.773 3	1125.484 620.183 100.196 2103.014 -917.902 893.271 
18.400 837.718 464.233 -2.804 3	1103.585 639.561 26.569 2085.257 -948.170 840.313 
18.600 846.915 443.726 -2.841 3	1075.688 666.825 -62.989 2064.470 -982.841 778.441 
18.800 852.198 426.522 -2.904 3	1042.044 699.739 -165.010 2038.777 -1019.491 708.415 
19.000 858.760 405.773 -2.960 3	1002.831 736.366 -276.473 2006.555 -1056.025 630.946 
19.200 860.397 386.888 -3.017 3	958.225 775.023 -394.706 1966.483 -1090.650 546.743 
19.400 862.740 363.760 -3.065 3	920.064 801.087 -489.643 1924.798 -1115.159 472.651 
19.600 864.340 346.248 -3.107 3	887.921 817.443 -565.819 1883.577 -1132.454 407.459 
19.800 864.567 329.656 3.137 3	849.162 838.598 -653.433 1834.694 -1149.531 333.399 
20.000 864.301 308.915 3.074 3	804.392 862.632 -749.086 1777.348 -1164.582 251.779 
20.200 861.859 287.091 3.020 3	754.140 887.891 -849.800 1710.920 -1176.069 163.811 
20.400 857.148 268.391 2.982 4	1366.201 15.898 698.907 912.959 -952.954 1635.009 -1182.721 70.654 
20.600 852.858 249.564 2.895 3	1363.561 84.987 639.197 936.630 -1056.228 1549.439 
20.800 848.266 233.870 2.834 3	1358.135 137.816 589.263 949.503 -1136.508 1470.767 
21.000 842.482 214.873 2.796 3	1351.660 177.269 547.929 954.454 -1199.043 1399.526 
21.200 834.774 196.181 2.743 3	1342.026 225.133 500.179 960.860 -1266.988 1317.399 
21.400 825.489 178.640 2.690 3	1328.523 279.539 447.017 967.251 -1337.261 1224.843 
21.600 817.935 161.490 2.629 3	1310.542 338.842 389.333 972.383 -1407.192 1122.374 
21.800 808.032 143.162 2.580 3	1293.250 382.995 341.959 970.401 -1459.772 1031.738 
22.000 797.834 125.732 2.540 3	1277.534 414.930 303.296 963.437 -1499.443 951.957 
22.200 786.978 109.018 2.504 3	1263.753 437.027 271.883 952.966 -1529.487 881.784 
22.400 774.366 93.595 2.463 3	1245.333 469.178 232.881 943.458 -1563.975 797.487 
22.600 764.244 78.346 2.417 3	1222.101 509.004 187.854 933.659 -1599.817 700.779 
22.800 751.179 65.204 2.353 3	1193.840 554.439 138.123 922.488 -1634.321 593.184 
23.000 737.908 52.815 2.311 3	1160.366 603.681 84.842 909.047 -1665.184 476.139 
23.200 724.654 37.674 2.249 3	1130.881 638.937 41.888 892.103 -1685.236 375.341 
23.400 706.694 26.139 2.200 3	1105.530 663.159 7.379 873.078 -1697.966 288.443 
23.600 691.247 14.985 2.191 3	1084.098 678.661 -20.280 852.869 -1705.776 213.256 
23.800 675.479 1.941 2.139 3	1056.198 702.531 -54.392 831.338 -1712.263 123.197 
24.000 655.189 -10.969 2.089 3	1022.225 732.434 -93.267 807.793 -1715.242 20.904 
24.200 639.746 -21.680 2.042 2	982.460 766.341 -135.470 781.643 
24.400 621.265 -28.781 1.990 2	948.609 788.919 -168.908 754.932 
24.600 602.334 -39.269 1.958 2	920.196 802.705 -195.363 728.346 
24.800 584.018 -44.682 1.930 2	896.591 809.637 -216.273 702.244 
25.000 565.042 -53.083 1.906 2	877.132 811.198 -232.793 676.786 
25.200 541.977 -58.080 1.874 3	849.455 820.842 -255.202 648.408 -752.027 2381.372 
25.400 524.393 -63.841 1.833 3	814.617 836.253 -281.704 616.982 -851.802 2327.242 
25.600 505.138 -67.309 1.775 4	773.407 855.402 -310.778 582.376 2130.618 44.242 -964.455 2262.467 
25.800 483.275 -75.085 1.725 5	739.017 865.973 -333.250 549.358 2127.898 110.321 -1054.286 2201.662 510.210 2430.469 
26.000 467.555 -77.820 1.697 5	710.576 869.999 -350.609 518.024 2123.736 160.789 -1126.006 2145.525 430.048 2426.053 
26.200 447.352 -79.740 1.683 5	687.214 868.996 -364.014 488.312 2119.125 198.451 -1183.353 2094.140 364.503 2416.851 
26.400 425.811 -79.851 1.638 6	655.611 873.631 -380.946 454.645 2111.154 256.058 -1258.634 2029.340 1731.886 1791.036 276.344 2408.608 
26.600 406.853 -83.859 1.586 6	617.003 881.940 -399.897 417.275 2098.568 329.705 -1346.741 1951.383 1651.418 1846.299 169.852 2398.534 
26.800 384.811 -81.602 1.545 6	572.371 892.202 -419.583 376.425 2080.103 416.026 -1443.218 1860.396 1556.405 1907.917 48.673 2384.094 
27.000 369.305 -81.981 1.501 6	535.497 895.315 -434.083 338.615 2061.777 482.435 -1518.719 1778.603 1476.313 1951.187 -49.967 2364.067 
27.200 346.179 -82.999 1.478 6	505.245 893.119 -444.727 303.582 2044.754 532.683 -1577.979 1705.630 1409.397 1980.551 -130.111 2340.987 
27.400 327.121 -81.634 1.455 6	480.557 886.946 -452.506 270.997 2029.570 569.832 -1624.637 1640.708 1353.854 1999.310 -195.159 2316.424 
27.600 311.207 -78.134 1.416 6	460.490 877.770 -458.159 240.523 2016.386 596.367 -1661.484 1582.913 1307.971 2009.926 -247.925 2291.328 
27.800 289.805 -73.217 1.382 6	431.710 872.609 -465.239 205.165 1996.104 643.105 -1712.540 1506.794 1241.071 2032.323 -323.323 2261.827 
28.000 271.124 -71.436 1.340 6	395.813 869.855 -472.550 165.621 1968.410 705.727 -1772.997 1414.154 1156.155 2062.282 -416.443 2226.410 
28.200 252.629 -69.239 1.306 6	366.545 862.883 -477.249 129.390 1943.832 752.581 -1819.596 1332.763 1085.702 2080.591 -491.585 2190.893 
28.400 233.358 -63.641 1.277 6	342.785 852.822 -480.127 95.976 1922.543 786.756 -1855.663 1261.265 1027.541 2090.202 -552.217 2156.268 
28.600 216.163 -60.382 1.254 6	323.560 840.478 -481.746 64.924 1904.418 810.726 -1883.693 1198.302 979.704 2093.264 -601.155 2123.016 
28.800 197.626 -54.128 1.234 6	308.044 826.428 -482.507 35.840 1889.182 826.467 -1905.559 1142.602 940.468 2091.355 -640.671 2091.316 
29.000 175.200 -47.649 1.206 6	283.838 815.263 -482.764 1.432 1864.271 862.492 -1938.215 1065.229 878.227 2098.501 -702.206 2051.272 
29.200 158.786 -40.344 1.179 5	252.713 805.694 1830.117 914.315 -1977.376 969.105 796.777 2111.065 -780.626 2002.444 
29.400 137.436 -31.075 1.125 5	216.094 796.544 1786.783 978.025 -2019.167 856.610 699.186 2125.688 -871.504 1944.207 
29.600 115.055 -26.034 1.081 5	186.476 784.184 1749.149 1025.125 -2049.454 759.400 618.792 2130.699 -943.881 1889.757 
29.800 96.341 -15.991 1.054 5	162.610 769.616 1717.030 1059.061 -2071.467 675.277 552.822 2128.930 -1001.598 1839.485 
30.000 80.345 -3.355 0.996 5	132.566 755.508 1674.197 1106.753 -2095.967 572.090 468.222 2129.311 -1073.409 1778.065 
30.200 63.409 6.605 0.965 5	97.765 740.937 1621.136 1164.426 -2119.651 452.726 368.323 2129.029 -1155.048 1705.540 
30.400 48.490 15.940 0.921 5	59.401 725.106 1558.174 1228.774 -2139.614 319.727 255.977 2125.591 -1242.796 1621.924 
30.600 34.199 28.934 0.853 5	18.499 707.362 1485.615 1296.915 -2153.373 175.411 133.703 2116.876 -1333.412 1527.323 
30.800 18.830 44.526 0.807 5	-14.143 687.466 1423.339 1345.983 -2158.322 53.037 34.035 2100.858 -1403.447 1442.341 
31.000 2.046 56.277 0.763 4	-40.112 666.409 1370.650 1380.378 -46.981 2080.606 -1457.743 1366.638 
31.200 -10.511 71.318 0.717 5	-70.002 643.859 1306.184 1422.389 -142.352 2056.220 2084.715 46.203 -1518.539 1277.689 
31.400 -25.608 87.123 0.673 5	-102.572 619.337 1230.961 1468.860 -248.777 2025.973 2080.483 135.326 -1582.310 1176.451 
31.600 -37.598 101.195 0.610 6	674.510 7.801 -136.761 592.472 1145.881 1517.042 -363.360 1988.413 2070.451 234.400 -1646.002 1063.843 
31.800 -46.647 117.563 0.563 6	674.337 19.526 -163.524 565.409 1074.231 1549.260 -455.502 1949.153 2058.082 311.504 -1693.258 965.303 
32.000 -58.176 135.092 0.524 6	673.854 25.527 -184.432 538.698 1014.469 1569.541 -529.546 1910.156 2045.312 370.641 -1728.446 879.313 
32.200 -69.114 151.769 0.491 6	673.342 26.830 -200.740 512.608 964.967 1580.843 -589.046 1872.467 2033.202 415.136 -1754.753 804.232 
32.400 -77.792 169.957 0.436 6	672.519 33.975 -220.439 484.113 901.247 1598.482 -663.260 1827.210 2015.617 476.796 -1784.947 712.841 
32.600 -86.466 188.469 0.405 6	671.099 45.873 -242.215 453.129 825.326 1619.472 -748.273 1773.699 1991.669 551.931 -1815.814 607.356 
32.800 -95.674 206.065 0.349 6	668.766 61.607 -264.958 419.603 738.898 1641.190 -840.685 1711.322 1960.485 637.335 -1844.540 489.735 
33.000 -103.049 223.387 0.308 6	666.307 70.802 -282.173 387.638 667.322 1651.941 -913.817 1652.955 1931.624 702.446 -1863.311 388.653 
33.200 -110.802 242.934 0.276 6	664.058 74.656 -295.171 357.286 608.389 1654.815 -971.770 1599.145 1905.917 751.255 -1875.330 301.617 
33.400 -115.145 260.610 0.247 6	662.164 74.155 -304.959 328.463 560.064 1651.994 -1017.775 1549.894 1883.595 786.971 -1882.798 226.363 
33.600 -120.767 279.993 0.215 6	660.666 70.103 -312.307 301.021 520.557 1645.022 -1054.362 1504.913 1864.558 812.157 -1887.226 160.913 
33.800 -123.034 298.542 0.198 6	659.546 63.154 -317.802 274.792 488.330 1634.995 -1083.511 1463.779 1848.533 828.864 -1889.643 103.576 
34.000 -126.314 318.019 0.180 6	658.760 53.840 -321.890 249.607 462.085 1622.699 -1106.774 1426.024 1835.177 838.724 -1890.749 52.932 
34.200 -132.081 336.240 0.150 5	657.571 52.068 -328.125 220.606 417.529 1614.880 -1145.283 1374.838 1811.803 869.226 
34.400 -134.203 357.427 0.115 5	655.928 56.442 -335.341 188.294 358.071 1609.272 -1194.759 1311.415 1779.049 915.860 
34.600 -137.043 378.092 0.071 5	653.636 65.801 -342.546 153.097 286.489 1603.722 -1251.433 1236.575 1737.115 974.687 
34.800 -140.043 400.655 0.035 5	651.511 69.792 -347.207 120.418 228.091 1593.181 -1295.298 1169.761 1700.855 1017.884 
35.000 -140.142 421.572 0.002 5	649.715 69.405 -350.075 89.908 180.574 1579.341 -1329.362 1110.201 1670.007 1048.692 
35.200 -138.112 442.167 -0.035 5	649.170 56.106 -350.778 66.292 164.476 1561.121 -1340.539 1076.427 1659.305 1045.867 
35.400 -140.237 460.515 -0.000 5	649.373 32.249 -350.497 48.375 173.627 1540.117 -1334.241 1064.371 1665.369 1015.993 
35.600 -140.737 478.808 0.018 4	-349.885 35.124 202.887 1516.489 -1313.869 1069.887 1684.252 963.718 
35.800 -139.882 499.052 0.033 4	-349.602 20.650 226.508 1493.096 -1297.115 1070.517 1698.954 916.987 
36.000 -141.160 523.631 0.048 4	-349.564 5.180 245.576 1470.038 -1283.395 1067.235 1710.433 874.898 
36.200 -143.015 541.484 0.057 3	260.968 1447.347 -1272.195 1060.812 1719.420 836.676 
36.400 -143.743 561.402 0.082 3	293.886 1420.934 -1247.802 1069.936 1737.835 776.721 
36.600 -145.875 581.040 0.114 3	340.438 1390.355 -1212.096 1090.961 1762.102 698.350 
36.800 -149.641 601.330 0.154 3	397.336 1354.953 -1166.342 1120.617 1788.879 604.215 
37.000 -152.389 621.514 0.203 3	461.764 1314.058 -1111.456 1156.017 1815.165 496.558 
37.200 -155.861 642.657 0.243 3	512.991 1274.618 -1065.280 1179.427 1832.722 403.809 
37.400 -160.611 659.174 0.277 3	553.737 1237.175 -1026.802 1193.637 1844.291 323.682 
37.600 -165.012 678.520 0.303 3	586.173 1201.891 -994.965 1200.746 1851.770 254.123 
37.800 -171.571 700.013 0.340 3	628.783 1159.783 -951.351 1216.162 1859.062 166.600 
38.000 -177.989 719.856 0.387 4	678.573 1110.860 -897.521 1237.064 1863.726 64.241 -1944.140 51.911 
38.200 -184.684 738.377 0.441 3	732.959 1055.088 -834.719 1260.965 -1940.028 130.349 
38.400 -192.097 757.450 0.496 3	789.699 992.477 -764.012 1285.704 -1930.821 218.672 
38.600 -199.400 773.274 0.558 3	846.852 923.135 -686.371 1309.434 -1915.344 314.635 
38.800 -211.899 792.581 0.623 3	890.443 860.187 -621.820 1321.773 -1898.446 388.915 
39.000 -224.700 809.555 0.647 3	923.758 803.414 -568.558 1325.902 -1881.938 445.542 
39.200 -234.104 822.735 0.693 3	960.016 738.536 -505.726 1331.495 -1859.538 514.676 
39.400 -249.314 837.758 0.746 3	997.041 666.209 -434.921 1336.646 -1830.447 593.339 
39.600 -261.599 851.010 0.803 3	1032.964 587.079 -357.546 1339.729 -1793.972 678.911 
39.800 -276.138 865.406 0.868 3	1066.195 501.819 -274.878 1339.390 -1749.578 769.074 
40.000 -289.522 879.893 0.929 3	1089.357 426.875 -207.303 1331.680 -1709.144 837.235 
40.200 -303.606 890.345 0.952 3	1105.406 361.004 -152.318 1319.196 -1673.505 887.933 
40.400 -318.221 902.236 1.009 3	1120.687 286.821 -88.929 1305.068 -1629.297 948.324 
40.600 -337.261 914.133 1.064 3	1133.519 205.592 -19.040 1288.001 -1576.502 1015.400 
40.800 -356.981 925.075 1.118 3	1142.482 118.505 55.679 1266.921 -1515.136 1086.528 
41.000 -373.592 935.372 1.158 3	1145.907 43.200 115.849 1242.776 -1461.845 1138.475 
41.200 -390.722 943.815 1.208 2	164.201 1217.226 -1416.387 1175.511 
41.400 -411.044 948.623 1.244 2	203.011 1191.259 -1378.098 1200.918 
41.600 -429.882 955.797 1.285 2	250.902 1161.942 -1328.480 1236.472 
41.800 -450.215 961.828 1.334 2	305.470 1128.571 -1268.508 1278.886 
42.000 -469.722 964.853 1.372 2	348.907 1095.676 -1217.927 1307.884 
42.200 -485.195 966.785 1.401 2	383.478 1063.842 -1175.682 1326.561 
42.400 -504.454 970.389 1.429 2	410.999 1033.315 -1140.653 1337.251 
42.600 -526.075 974.280 1.452 2	447.331 997.809 -1092.330 1357.592 
42.800 -548.774 976.121 1.498 2	489.932 957.174 -1032.403 1384.370 
43.000 -567.475 976.071 1.561 2	536.615 911.248 -962.215 1414.745 
43.200 -588.675 975.099 1.599 2	573.051 868.269 -903.650 1433.383 
43.400 -606.811 976.948 1.638 2	601.519 828.325 -855.145 1443.247 
43.600 -628.609 975.843 1.673 2	623.790 791.265 -815.189 1446.504 
43.800 -649.285 970.664 1.713 2	652.067 747.511 -761.525 1455.859 
44.000 -668.612 969.176 1.756 2	684.086 697.489 -696.264 1468.614 
44.200 -687.002 966.962 1.797 2	717.889 641.560 -621.151 1482.376 
44.400 -707.674 963.796 1.840 2	743.365 590.855 -559.173 1487.178 
44.600 -727.695 956.143 1.871 2	762.590 544.908 -508.298 1485.570 
44.800 -747.328 950.034 1.902 2	777.114 503.156 -466.693 1479.344 
45.000 -765.162 945.545 1.938 2	794.712 453.627 -411.552 1475.843 
45.200 -783.510 938.783 1.984 2	813.496 397.271 -345.341 1472.954 
45.400 -803.012 930.142 2.036 2	831.828 334.920 -270.135 1468.797 
45.600 -820.296 920.537 2.079 3	-1758.897 1770.508 844.375 279.543 -208.767 1458.904 
45.800 -836.069 910.878 2.113 4	-1637.307 8.541 -1697.275 1810.318 852.849 230.172 -158.855 1445.266 
46.000 -851.208 901.077 2.156 4	-1636.299 58.571 -1619.159 1861.265 861.057 173.507 -97.758 1430.755 
46.200 -869.243 887.864 2.205 4	-1632.389 119.452 -1526.113 1919.092 867.595 110.733 -27.865 1413.864 
46.400 -886.048 873.761 2.259 4	-1624.459 188.992 -1419.463 1980.075 871.270 42.927 48.762 1393.289 
46.600 -902.312 861.789 2.306 3	-1615.194 242.021 -1329.696 2022.047 110.595 1369.697 
46.800 -916.387 849.987 2.333 3	-1605.886 281.559 -1254.803 2049.818 160.397 1344.688 
47.000 -931.355 837.631 2.386 3	-1592.591 333.073 -1162.826 2083.873 219.444 1316.195 
47.200 -945.417 822.775 2.439 3	-1574.536 393.950 -1055.971 2120.534 285.316 1283.306 
47.400 -961.451 809.551 2.496 3	-1551.012 461.912 -936.163 2156.598 355.914 1245.260 
47.600 -973.001 792.193 2.555 3	-1521.433 534.947 -805.172 2189.326 429.396 1201.480 
47.800 -979.667 776.805 2.619 3	-1485.356 611.264 -664.683 2216.410 504.132 1151.576 
48.000 -991.602 759.367 2.675 3	-1452.272 668.419 -548.472 2228.273 562.836 1103.553 
48.200 -1002.901 741.033 2.714 3	-1423.011 710.338 -452.897 2229.838 608.961 1058.318 
48.400 -1008.946 722.436 2.767 4	-563.033 4.444 -1386.949 760.197 -342.527 2229.613 659.805 1006.775 
48.600 -1015.646 705.172 2.818 4	-563.034 15.511 -1344.028 815.542 -220.177 2225.137 713.208 948.895 
48.800 -1022.834 683.612 2.878 4	-562.301 29.075 -1294.225 874.231 -88.361 2214.340 767.301 884.737 
