7.600 -7.683 2.598 0.003 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
7.800 -10.300 2.480 0.006 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
8.000 -10.701 2.210 0.006 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
8.200 -9.116 -0.396 0.008 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
8.400 -8.471 -0.956 0.007 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
8.600 -4.352 -1.943 0.007 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
8.800 0.533 -1.504 0.006 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
9.000 1.130 -0.634 0.004 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
9.200 -2.363 -1.092 0.005 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
9.400 -6.154 -2.250 0.001 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
9.600 -1.668 -2.443 0.004 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
9.800 -2.376 -1.359 0.008 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
10.000 -0.495 -1.424 0.005 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
10.200 2.248 -1.736 0.006 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
10.400 4.537 -1.634 0.002 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
10.600 -0.505 -2.200 -0.001 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
10.800 -1.798 -1.548 0.006 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
11.000 3.032 -1.771 0.005 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
11.200 2.283 -2.055 0.005 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
11.400 6.227 -2.228 0.004 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
11.600 4.922 -1.843 0.009 12	1948.354 -232.860 1190.041 1344.643 195.537 -1922.028 690.082 212.827 1691.705 771.955 998.587 1764.373 538.090 -1328.584 314.968 -2305.731 1796.235 796.099 2355.793 661.621 1430.198 -900.403 2217.986 810.869 
11.800 7.691 -1.391 -0.009 12	1951.505 -204.780 1170.556 1361.639 223.193 -1919.013 686.946 222.742 1680.414 796.235 973.078 1778.569 557.165 -1320.698 348.137 -2300.957 1784.586 821.881 2346.022 695.474 1443.015 -879.716 2206.080 842.723 
12.000 7.938 -1.273 -0.040 12	1956.201 -153.571 1134.472 1391.846 273.404 -1912.505 680.873 240.667 1658.971 839.997 926.136 1803.458 591.582 -1305.644 408.314 -2291.044 1762.435 868.364 2326.991 756.713 1465.572 -841.599 2183.239 900.244 
12.200 6.785 -0.002 -0.075 12	1960.452 -83.278 1083.798 1431.658 341.854 -1901.463 671.799 264.943 1627.761 898.985 860.826 1835.529 638.052 -1283.575 490.260 -2274.917 1730.141 931.046 2298.339 839.725 1494.827 -788.469 2149.530 978.005 
12.400 5.380 -0.205 -0.119 12	1962.218 2.702 1020.027 1477.771 424.841 -1884.658 659.545 294.125 1586.808 969.444 779.574 1871.484 693.680 -1254.385 589.468 -2251.251 1687.684 1005.960 2259.339 939.623 1527.939 -722.214 2104.613 1071.250 
12.600 6.219 -2.666 -0.165 12	1959.596 101.436 944.374 1527.226 519.138 -1860.893 643.909 326.940 1536.016 1048.063 684.414 1908.341 755.922 -1217.891 702.003 -2218.737 1634.927 1089.609 2209.195 1052.122 1562.345 -644.413 2048.042 1175.796 
12.800 3.081 -0.616 -0.224 12	1950.914 210.332 857.920 1577.414 621.893 -1829.119 624.717 362.267 1475.310 1131.919 577.153 1943.472 822.527 -1173.936 824.389 -2176.232 1571.756 1178.905 2147.220 1173.434 1595.786 -556.469 1979.434 1287.949 
13.000 2.667 -0.550 -0.288 12	1934.773 327.049 761.695 1626.064 730.558 -1788.494 601.847 399.110 1404.711 1218.428 459.463 1974.609 891.504 -1122.450 953.523 -2122.828 1498.163 1271.118 2072.918 1300.197 1626.309 -459.685 1898.561 1404.434 
13.200 0.842 -0.345 -0.346 12	1910.054 449.446 656.729 1671.218 842.834 -1738.407 575.243 436.582 1324.370 1305.306 332.940 1999.835 961.092 -1063.474 1086.612 -2057.882 1414.281 1363.834 1986.023 1429.410 1652.254 -355.315 1805.390 1522.347 
13.400 -3.822 -0.372 -0.409 13	1875.914 575.547 132.352 -2247.337 544.068 1711.214 956.641 -1678.471 544.917 473.892 1234.578 1390.538 199.130 2017.557 1029.726 -997.165 1221.138 -1981.016 1320.396 1454.919 1886.507 1558.395 1672.235 -244.584 1700.090 1639.105 
13.600 2.050 -4.902 -0.476 13	1831.766 703.520 286.990 -2232.863 424.786 1744.654 1070.094 -1608.516 510.946 510.336 1135.763 1472.353 59.547 2026.485 1096.030 -923.793 1354.822 -1892.105 1216.938 1542.497 1774.567 1684.759 1685.119 -128.703 1583.028 1752.425 
13.800 -0.692 -2.380 -0.548 12	1777.256 831.665 444.630 -2206.885 299.979 1770.388 1181.482 -1528.570 473.464 545.289 1028.478 1549.197 1158.789 -843.732 1485.605 -1791.251 1104.473 1624.922 1650.609 1806.376 1690.004 -8.863 1454.753 1860.286 
14.000 1.288 -3.488 -0.618 12	1712.243 958.400 603.552 -2168.816 170.760 1787.485 1289.255 -1438.835 432.660 578.199 913.386 1619.724 1216.942 -757.447 1611.633 -1678.762 983.687 1700.763 1515.220 1921.356 1686.194 113.757 1315.970 1960.916 
14.200 -0.435 -1.403 -0.692 12	1636.768 1082.265 762.113 -2118.306 38.252 1795.216 1392.019 -1339.667 388.767 608.579 791.241 1682.771 1269.570 -665.483 1731.240 -1555.124 855.365 1768.781 1369.150 2028.036 1673.184 238.005 1167.522 2052.770 
14.400 0.375 -2.071 -0.763 11	1551.038 1201.909 918.754 -2055.220 1488.522 -1231.555 342.055 636.009 662.878 1737.347 1315.881 -568.446 1842.939 -1420.978 720.374 1827.921 1213.281 2124.959 1650.636 362.755 1010.366 2134.510 
14.600 -2.966 1.239 -0.839 11	1455.405 1316.094 1071.996 -1979.612 1577.648 -1115.102 292.828 660.121 529.190 1782.621 1355.208 -466.998 1945.411 -1277.097 579.650 1877.296 1048.606 2210.866 1618.366 486.911 845.551 2204.997 
14.800 -5.262 3.824 -0.920 11	1350.341 1423.687 1220.451 -1891.702 1658.412 -991.008 241.415 680.608 391.119 1817.913 1386.991 -361.842 2037.501 -1124.363 434.180 1916.174 876.214 2284.678 1576.325 609.419 674.205 2263.276 
15.000 -1.452 -1.112 -0.998 11	1236.430 1523.662 1362.816 -1791.863 1729.953 -860.052 188.164 697.211 249.642 1842.677 1410.782 -253.712 2118.204 -963.750 284.991 1943.969 697.264 2345.490 1524.586 729.265 497.509 2308.561 
15.200 -6.680 3.977 -1.078 11	1114.346 1615.097 1497.880 -1680.594 1791.530 -723.081 133.440 709.720 105.760 1856.501 1426.226 -143.364 2186.663 -796.309 133.134 1960.232 512.974 2392.563 1463.335 845.483 316.691 2340.230 
15.400 -8.463 4.765 -1.158 9	984.842 1697.172 1624.524 -1558.513 1842.517 -580.996 77.620 717.972 1433.066 -31.571 2242.161 -623.150 324.603 2425.311 1392.855 957.155 133.006 2357.813 
15.600 -6.860 2.972 -1.234 8	848.738 1769.167 1741.722 -1426.339 1882.400 -434.739 21.086 721.848 1431.129 80.891 2284.118 -445.428 133.440 2443.296 1313.518 1063.419 
15.800 -2.944 -2.370 -1.309 6	706.910 1830.460 1848.546 -1284.880 1910.769 -285.285 1420.328 193.240 2312.084 -264.334 1225.777 1163.470 
16.000 -1.458 -6.732 -1.390 6	560.280 1880.530 1944.162 -1135.021 1927.322 -133.633 1400.653 304.704 2325.732 -81.083 1130.156 1256.558 
16.200 -1.612 -6.761 -1.473 6	409.805 1918.949 2027.835 -977.714 1931.853 19.206 1372.169 414.519 2324.860 103.100 1027.243 1342.000 
16.400 1.254 -4.116 -1.556 6	256.471 1945.387 2098.927 -813.967 1924.258 172.213 1335.012 521.938 2309.382 286.982 917.682 1419.173 
16.600 3.272 -4.001 -1.638 6	101.284 1959.604 2156.901 -644.837 1904.523 324.372 1289.382 626.233 2279.325 469.341 802.168 1487.521 
16.800 1.704 -2.975 -1.720 5	2201.319 -471.418 1872.728 474.673 1235.547 726.703 2234.826 648.965 681.438 1546.555 
17.000 6.110 0.082 -1.798 5	2231.841 -294.834 1829.040 622.124 1173.832 822.675 2176.128 824.665 556.267 1595.857 
17.200 -0.533 -4.785 -1.877 5	2248.228 -116.229 1773.710 765.754 1104.616 913.509 2103.572 995.282 427.461 1635.074 
17.400 -0.574 -4.698 -1.956 5	2250.342 63.240 1707.071 904.618 1028.333 998.602 2017.601 1159.694 295.849 1663.931 
17.600 5.112 -1.851 -2.037 5	2238.142 242.408 1629.535 1037.806 945.465 1077.391 1918.745 1316.822 162.280 1682.218 
17.800 6.139 -1.369 -2.114 5	2211.683 420.116 1541.586 1164.448 856.538 1149.355 1807.624 1465.639 27.615 1689.801 
18.000 7.746 0.218 -2.196 4	2171.119 595.215 1443.778 1283.718 762.117 1214.023 1684.941 1605.172 
18.200 8.795 1.482 -2.273 4	2116.697 766.573 1336.732 1394.838 662.807 1270.969 1551.474 1734.512 
18.400 10.604 2.907 -2.356 4	2048.754 933.084 1221.130 1497.087 559.242 1319.819 1408.073 1852.817 
18.600 9.733 2.036 -2.438 4	1967.718 1093.674 1097.707 1589.800 452.085 1360.255 1255.653 1959.321 
18.800 11.934 3.732 -2.518 4	1874.103 1247.308 967.254 1672.378 342.023 1392.011 1095.189 2053.330 
19.000 9.118 1.551 -2.600 4	1768.503 1392.995 830.603 1744.284 229.760 1414.880 927.705 2134.237 
19.200 9.245 0.949 -2.674 4	1651.591 1529.799 688.629 1805.053 116.016 1428.711 754.275 2201.516 
19.400 13.762 4.215 -2.752 4	1524.113 1656.840 542.241 1854.293 1.520 1433.413 576.007 2254.732 
19.600 14.504 4.848 -2.835 3	1386.883 1773.300 392.376 1891.684 394.044 2293.541 
19.800 16.213 5.892 -2.916 3	1240.779 1878.432 239.992 1916.985 209.551 2317.691 
20.000 13.178 5.184 -2.997 3	1086.734 1971.560 86.066 1930.031 23.708 2327.024 
20.200 12.417 5.668 -3.077 1	925.734 2052.086 
20.400 11.308 5.129 3.127 1	758.809 2119.492 
20.600 9.937 4.856 3.047 1	587.027 2173.347 
20.800 9.676 5.168 2.967 1	411.486 2213.305 
21.000 5.921 7.856 2.892 1	233.310 2239.108 
21.200 5.824 8.438 2.816 1	53.640 2250.591 
21.400 6.149 7.514 2.736 0	
21.600 3.699 10.069 2.655 0	
21.800 4.154 8.761 2.574 1	119.451 -2023.838 
22.000 5.679 8.334 2.498 1	280.798 -2007.820 
22.200 5.782 8.288 2.416 2	17.046 -1795.542 440.350 -1978.959 
22.400 3.551 10.656 2.338 2	160.479 -1788.438 597.086 -1937.440 
22.600 7.312 6.926 2.259 2	302.885 -1769.893 750.004 -1883.529 
22.800 6.940 7.620 2.178 2	443.355 -1740.028 898.125 -1817.570 
23.000 2.892 11.826 2.096 2	580.989 -1699.033 1040.501 -1739.984 
23.200 3.885 9.124 2.015 2	714.908 -1647.170 1176.222 -1651.269 
23.400 4.738 8.573 1.936 4	844.253 -1584.771 132.406 -1854.791 1304.420 -1551.991 118.515 -1961.170 
23.600 8.412 3.960 1.854 6	968.199 -1512.235 16.119 -721.976 280.207 -1838.278 1424.274 -1442.786 274.862 -1945.427 173.801 -2355.157 
23.800 9.241 2.781 1.772 7	1085.951 -1430.025 73.763 -718.378 426.215 -1810.006 1535.018 -1324.351 429.450 -1917.239 188.140 -2439.694 361.456 -2333.735 
24.000 7.783 2.755 1.690 7	1196.758 -1338.669 130.936 -710.186 569.497 -1770.156 1635.943 -1197.446 581.291 -1876.788 382.505 -2416.856 546.799 -2297.386 
24.200 9.367 2.200 1.609 7	1299.909 -1238.749 187.271 -697.451 709.137 -1718.984 1726.404 -1062.881 729.415 -1824.332 574.423 -2378.558 728.644 -2246.341 
24.400 10.325 3.695 1.530 7	1394.745 -1130.906 242.409 -680.255 844.241 -1656.816 1805.822 -921.517 872.872 -1760.207 762.667 -2325.047 905.829 -2180.927 
24.600 7.618 3.405 1.450 8	8.272 -1962.202 1480.660 -1015.828 295.996 -658.707 973.944 -1584.050 1873.689 -774.258 1010.747 -1684.822 946.033 -2256.662 1077.220 -2101.563 
24.800 7.223 3.505 1.371 8	165.054 -1955.266 1557.104 -894.253 347.689 -632.946 1097.418 -1501.151 1929.571 -622.047 1142.156 -1598.660 1123.347 -2173.843 1241.720 -2008.757 
25.000 10.309 2.168 1.291 8	320.780 -1935.822 1623.588 -766.958 397.159 -603.136 1213.872 -1408.650 1973.110 -465.856 1266.259 -1502.272 1293.476 -2077.119 1398.277 -1903.100 
25.200 12.309 5.857 1.214 8	474.455 -1903.996 1679.686 -634.756 444.088 -569.468 1322.561 -1307.139 2004.029 -306.686 1382.263 -1396.275 1455.331 -1967.108 1545.891 -1785.271 
25.400 6.305 -1.155 1.131 8	625.094 -1859.990 1725.041 -498.495 488.177 -532.158 1422.791 -1197.266 2022.128 -145.554 1489.425 -1281.346 1607.877 -1844.514 1683.616 -1656.022 
25.600 3.289 -3.704 1.053 8	771.736 -1804.087 1759.360 -359.045 529.142 -491.444 1513.919 -1079.735 2027.292 16.509 1587.059 -1158.222 1750.138 -1710.122 1810.571 -1516.180 
25.800 5.896 -2.157 0.972 9	913.440 -1736.644 1782.426 -217.298 566.724 -447.586 1595.364 -955.298 2019.489 178.466 1674.542 -1027.688 1881.205 -1564.791 69.763 -1688.587 1925.946 -1366.640 
26.000 6.839 -1.652 0.896 9	1049.302 -1658.093 1794.091 -74.161 600.680 -400.865 1666.604 -824.750 1998.768 339.282 1751.314 -890.581 2000.238 -1409.450 204.483 -1677.611 2029.000 -1208.358 
26.200 6.738 -2.035 0.818 9	1178.452 -1568.935 1794.279 69.451 630.793 -351.579 1727.183 -688.926 1965.262 497.928 1816.883 -747.777 2106.476 -1245.094 337.895 -1655.904 2119.077 -1042.346 
26.400 8.122 -0.636 0.736 9	1300.064 -1469.742 1782.991 212.618 656.872 -300.045 1776.714 -548.695 1919.185 653.389 1870.831 -600.189 2199.240 -1072.774 469.145 -1623.605 2195.598 -869.667 
26.600 7.825 -0.996 0.657 9	1413.360 -1361.147 1760.297 354.425 678.750 -246.592 1814.881 -404.955 1860.831 804.670 1912.811 -448.763 2277.937 -893.591 597.395 -1580.921 2258.075 -691.425 
